37	202805	    47.667533330	   -122.10403330	  16480285.78590	   6419075.18920
38	202806	    47.667533330	   -122.10386670	  16480285.87710	   6419093.74210
39	202807	    47.667533330	   -122.10366670	  16480285.98660	   6419116.01450
40	202808	    47.667533330	   -122.10346670	  16480286.09600	   6419138.28690
41	202809	    47.667533330	   -122.10326670	  16480286.20550	   6419160.55930
42	202810	    47.667516670	   -122.10308330	  16480285.31810	   6419180.98790
43	202811	    47.667516670	   -122.10291670	  16480285.40930	   6419199.54080
44	202812	    47.667516670	   -122.10275000	  16480285.50050	   6419218.10480
45	202813	    47.667516670	   -122.10263330	  16480285.56440	   6419231.10080
46	202814	    47.667516670	   -122.10251670	  16480285.62820	   6419244.08560
47	202815	    47.667533330	   -122.10241670	  16480286.67080	   6419255.21690
48	202816	    47.667533330	   -122.10233330	  16480286.71650	   6419264.50450
49	202817	    47.667550000	   -122.10228330	  16480287.73230	   6419270.06770
50	202818	    47.667550000	   -122.10226670	  16480287.74130	   6419271.91640
51	202819	    47.667550000	   -122.10226670	  16480287.74130	   6419271.91640
52	202820	    47.667550000	   -122.10226670	  16480287.74130	   6419271.91640
53	202821	    47.667550000	   -122.10226670	  16480287.74130	   6419271.91640
54	202822	    47.667550000	   -122.10226670	  16480287.74130	   6419271.91640
55	202823	    47.667550000	   -122.10226670	  16480287.74130	   6419271.91640
56	202824	    47.667550000	   -122.10226670	  16480287.74130	   6419271.91640
57	202825	    47.667550000	   -122.10226670	  16480287.74130	   6419271.91640
58	202826	    47.667550000	   -122.10226670	  16480287.74130	   6419271.91640
59	202827	    47.667550000	   -122.10226670	  16480287.74130	   6419271.91640
60	202828	    47.667550000	   -122.10226670	  16480287.74130	   6419271.91640
61	202829	    47.667550000	   -122.10226670	  16480287.74130	   6419271.91640
62	202830	    47.667550000	   -122.10226670	  16480287.74130	   6419271.91640
63	202831	    47.667550000	   -122.10226670	  16480287.74130	   6419271.91640
64	202832	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
65	202833	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
66	202834	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
67	202835	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
68	202836	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
69	202837	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
70	202838	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
71	202839	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
72	202840	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
73	202841	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
74	202842	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
75	202843	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
76	202844	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
77	202845	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
78	202846	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
79	202847	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
80	202848	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
81	202849	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
82	202850	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
83	202851	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
84	202852	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
85	202853	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
86	202854	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
87	202855	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
88	202856	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
89	202857	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
90	202858	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
91	202859	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
92	202900	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
93	202901	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
94	202902	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
95	202903	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
96	202904	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
97	202905	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
98	202906	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
99	202907	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
100	202908	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
101	202909	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
102	202910	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
103	202911	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
104	202912	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
105	202913	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
106	202914	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
107	202915	    47.667566670	   -122.10226670	  16480288.72980	   6419271.91150
108	202916	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
109	202917	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
110	202918	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
111	202919	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
112	202920	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
113	202921	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
114	202922	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
115	202923	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
116	202924	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
117	202925	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
118	202926	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
119	202927	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
120	202928	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
121	202929	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
122	202930	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
123	202931	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
124	202932	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
125	202933	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
126	202934	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
127	202935	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
128	202936	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
129	202937	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
130	202938	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
131	202939	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
132	202940	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
133	202941	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
134	202942	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
135	202943	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
136	202944	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
137	202945	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
138	202946	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
139	202947	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
140	202948	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
141	202949	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
142	202950	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
143	202951	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
144	202952	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
145	202953	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
146	202954	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
147	202955	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
148	202956	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
149	202957	    47.667583330	   -122.10228330	  16480289.70850	   6419270.05800
150	202958	    47.667583330	   -122.10228330	  16480289.70850	   6419270.05800
151	202959	    47.667583330	   -122.10228330	  16480289.70850	   6419270.05800
152	203000	    47.667583330	   -122.10228330	  16480289.70850	   6419270.05800
153	203001	    47.667583330	   -122.10228330	  16480289.70850	   6419270.05800
154	203002	    47.667583330	   -122.10228330	  16480289.70850	   6419270.05800
155	203003	    47.667583330	   -122.10228330	  16480289.70850	   6419270.05800
156	203004	    47.667583330	   -122.10228330	  16480289.70850	   6419270.05800
157	203005	    47.667583330	   -122.10228330	  16480289.70850	   6419270.05800
158	203006	    47.667583330	   -122.10228330	  16480289.70850	   6419270.05800
159	203007	    47.667583330	   -122.10228330	  16480289.70850	   6419270.05800
160	203008	    47.667583330	   -122.10228330	  16480289.70850	   6419270.05800
161	203009	    47.667583330	   -122.10228330	  16480289.70850	   6419270.05800
162	203010	    47.667583330	   -122.10228330	  16480289.70850	   6419270.05800
163	203011	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
164	203012	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
165	203013	    47.667583330	   -122.10226670	  16480289.71760	   6419271.90660
166	203014	    47.667600000	   -122.10221670	  16480290.73340	   6419277.46990
167	203015	    47.667633330	   -122.10216670	  16480292.73700	   6419283.02830
168	203016	    47.667666670	   -122.10213330	  16480294.73210	   6419286.73800
169	203017	    47.667733330	   -122.10210000	  16480298.70280	   6419290.42700
170	203018	    47.667800000	   -122.10211670	  16480302.64680	   6419288.54780
171	203019	    47.667866670	   -122.10218330	  16480306.56350	   6419281.11170
172	203020	    47.667933330	   -122.10226670	  16480310.47040	   6419271.80470
173	203021	    47.668000000	   -122.10240000	  16480314.35060	   6419256.94070
174	203022	    47.668083330	   -122.10253330	  16480319.21870	   6419242.07190
175	203023	    47.668166670	   -122.10266670	  16480324.08740	   6419227.19200
176	203024	    47.668266670	   -122.10283330	  16480329.92580	   6419208.61000
177	203025	    47.668350000	   -122.10300000	  16480334.77580	   6419190.02180
178	203026	    47.668450000	   -122.10318330	  16480340.60520	   6419169.58010
179	203027	    47.668550000	   -122.10336670	  16480346.43470	   6419149.12720
180	203028	    47.668650000	   -122.10356670	  16480352.25510	   6419126.82580
181	203029	    47.668733330	   -122.10376670	  16480357.08710	   6419104.52920
182	203030	    47.668816670	   -122.10396670	  16480361.91980	   6419082.23260
183	203031	    47.668900000	   -122.10418330	  16480366.74290	   6419058.08740
184	203032	    47.669000000	   -122.10440000	  16480372.55450	   6419033.92630
185	203033	    47.669083330	   -122.10460000	  16480377.38680	   6419011.62970
186	203034	    47.669200000	   -122.10478330	  16480384.20520	   6418991.18320
187	203035	    47.669333330	   -122.10493330	  16480392.02970	   6418974.44030
188	203036	    47.669483330	   -122.10506670	  16480400.85180	   6418959.54110
189	203037	    47.669650000	   -122.10516670	  16480410.68060	   6418948.35670
190	203038	    47.669816670	   -122.10528330	  16480420.50050	   6418935.32360
191	203039	    47.669983330	   -122.10538330	  16480430.32890	   6418924.13920
192	203040	    47.670166670	   -122.10548330	  16480441.14640	   6418912.95000
193	203041	    47.670333330	   -122.10558330	  16480450.97490	   6418901.76560
194	203042	    47.670483330	   -122.10566670	  16480459.82450	   6418892.43470
195	203043	    47.670650000	   -122.10580000	  16480469.63560	   6418877.54200
196	203044	    47.670783330	   -122.10595000	  16480477.46070	   6418860.79920
197	203045	    47.670883330	   -122.10613330	  16480483.29140	   6418840.35770
198	203046	    47.670950000	   -122.10636670	  16480487.11840	   6418814.34660
199	203047	    47.670983330	   -122.10660000	  16480488.96850	   6418788.35630
200	203048	    47.670983330	   -122.10685000	  16480488.83310	   6418760.51580
201	203049	    47.670950000	   -122.10708330	  16480486.73020	   6418734.54470
202	203050	    47.670866670	   -122.10731670	  16480481.66220	   6418708.57690
203	203051	    47.670750000	   -122.10748330	  16480474.65310	   6418690.05770
204	203052	    47.670600000	   -122.10765000	  16480465.66730	   6418671.53700
205	203053	    47.670433330	   -122.10775000	  16480455.72910	   6418660.44890
206	203054	    47.670283330	   -122.10785000	  16480446.77950	   6418649.35610
207	203055	    47.670116670	   -122.10793330	  16480436.85080	   6418640.12780
208	203056	    47.669950000	   -122.10805000	  16480426.90340	   6418627.18010
209	203057	    47.669783330	   -122.10815000	  16480416.96500	   6418616.09220
210	203058	    47.669616670	   -122.10826670	  16480407.01800	   6418603.14450
211	203059	    47.669450000	   -122.10835000	  16480397.08850	   6418593.91640
212	203100	    47.669283330	   -122.10846670	  16480387.14090	   6418580.96870
213	203101	    47.669116670	   -122.10856670	  16480377.20280	   6418569.88090
214	203102	    47.668950000	   -122.10868330	  16480367.25510	   6418556.94450
215	203103	    47.668783330	   -122.10881670	  16480357.29810	   6418542.13720
216	203104	    47.668616670	   -122.10898330	  16480347.32350	   6418523.63270
217	203105	    47.668466670	   -122.10918330	  16480338.31870	   6418501.40390
218	203106	    47.668316670	   -122.10938330	  16480329.31370	   6418479.17520
219	203107	    47.668183330	   -122.10963330	  16480321.26940	   6418451.37350
220	203108	    47.668050000	   -122.10988330	  16480313.22550	   6418423.57190
221	203109	    47.667916670	   -122.11015000	  16480305.17240	   6418393.91050
222	203110	    47.667783330	   -122.11040000	  16480297.12770	   6418366.10880
223	203111	    47.667666670	   -122.11068330	  16480290.05400	   6418334.59400
224	203112	    47.667550000	   -122.11096670	  16480282.97950	   6418303.06810
225	203113	    47.667450000	   -122.11126670	  16480276.88440	   6418269.68870
226	203114	    47.667366670	   -122.11158330	  16480271.76890	   6418234.45590
227	203115	    47.667300000	   -122.11190000	  16480267.64130	   6418199.20710
228	203116	    47.667233330	   -122.11223330	  16480263.50450	   6418162.10960
229	203117	    47.667200000	   -122.11256670	  16480261.34510	   6418124.99130
230	203118	    47.667166670	   -122.11293330	  16480259.16740	   6418084.17580
231	203119	    47.667150000	   -122.11328330	  16480257.98690	   6418045.20410
232	203120	    47.667150000	   -122.11365000	  16480257.78590	   6418004.36770
233	203121	    47.667150000	   -122.11401670	  16480257.58500	   6417963.53140
234	203122	    47.667150000	   -122.11440000	  16480257.37500	   6417920.84640
235	203123	    47.667150000	   -122.11478330	  16480257.16490	   6417878.16150
236	203124	    47.667166670	   -122.11515000	  16480257.95280	   6417837.32030
237	203125	    47.667166670	   -122.11551670	  16480257.75180	   6417796.48390
238	203126	    47.667166670	   -122.11590000	  16480257.54180	   6417753.79900
239	203127	    47.667166670	   -122.11628330	  16480257.33180	   6417711.11410
240	203128	    47.667166670	   -122.11668330	  16480257.11260	   6417666.56940
241	203129	    47.667183330	   -122.11705000	  16480257.90000	   6417625.72820
242	203130	    47.667183330	   -122.11741670	  16480257.69910	   6417584.89190
243	203131	    47.667183330	   -122.11780000	  16480257.48910	   6417542.20690
244	203132	    47.667183330	   -122.11816670	  16480257.28810	   6417501.37060
245	203133	    47.667183330	   -122.11856670	  16480257.06900	   6417456.82600
246	203134	    47.667200000	   -122.11895000	  16480257.84790	   6417414.13620
247	203135	    47.667200000	   -122.11931670	  16480257.64700	   6417373.29990
248	203136	    47.667200000	   -122.11970000	  16480257.43700	   6417330.61490
249	203137	    47.667200000	   -122.12006670	  16480257.23610	   6417289.77860
250	203138	    47.667200000	   -122.12045000	  16480257.02610	   6417247.09370
251	203139	    47.667200000	   -122.12083330	  16480256.81610	   6417204.40880
252	203140	    47.667216670	   -122.12120000	  16480257.60420	   6417163.56760
253	203141	    47.667216670	   -122.12156670	  16480257.40330	   6417122.73130
254	203142	    47.667216670	   -122.12193330	  16480257.20250	   6417081.90620
255	203143	    47.667216670	   -122.12230000	  16480257.00160	   6417041.06990
256	203144	    47.667233330	   -122.12266670	  16480257.78910	   6417000.22870
257	203145	    47.667233330	   -122.12303330	  16480257.58830	   6416959.40360
258	203146	    47.667250000	   -122.12340000	  16480258.37650	   6416918.56240
259	203147	    47.667266670	   -122.12378330	  16480259.15550	   6416875.87270
260	203148	    47.667283330	   -122.12413330	  16480259.95230	   6416836.89130
261	203149	    47.667300000	   -122.12450000	  16480260.74050	   6416796.05010
262	203150	    47.667316670	   -122.12485000	  16480261.53780	   6416757.06870
263	203151	    47.667316670	   -122.12521670	  16480261.33700	   6416716.23240
264	203152	    47.667316670	   -122.12556670	  16480261.14540	   6416677.25590
265	203153	    47.667316670	   -122.12590000	  16480260.96280	   6416640.13910
266	203154	    47.667300000	   -122.12626670	  16480259.77290	   6416599.30770
267	203155	    47.667283330	   -122.12661670	  16480258.59220	   6416560.33600
268	203156	    47.667250000	   -122.12696670	  16480256.42290	   6416521.36920
269	203157	    47.667200000	   -122.12730000	  16480253.27360	   6416484.26700
270	203158	    47.667150000	   -122.12763330	  16480250.12420	   6416447.16480
271	203159	    47.667100000	   -122.12798330	  16480246.96570	   6416408.20290
272	203200	    47.667033330	   -122.12831670	  16480242.82700	   6416371.09440
273	203201	    47.666950000	   -122.12863330	  16480237.70900	   6416335.86170
274	203202	    47.666866670	   -122.12895000	  16480232.59080	   6416300.61790
275	203203	    47.666783330	   -122.12926670	  16480227.47190	   6416265.37410
276	203204	    47.666683330	   -122.12956670	  16480221.37350	   6416231.99490
277	203205	    47.666583330	   -122.12986670	  16480215.27500	   6416198.61570
278	203206	    47.666483330	   -122.13015000	  16480209.18560	   6416167.09620
279	203207	    47.666366670	   -122.13043330	  16480202.10740	   6416135.58160
280	203208	    47.666250000	   -122.13068330	  16480195.04690	   6416107.77540
281	203209	    47.666133330	   -122.13096670	  16480187.96790	   6416076.24980
282	203210	    47.666016670	   -122.13121670	  16480180.90780	   6416048.44360
283	203211	    47.665883330	   -122.13145000	  16480172.86690	   6416022.50200
284	203212	    47.665750000	   -122.13168330	  16480164.82660	   6415996.56050
285	203213	    47.665600000	   -122.13191670	  16480155.79680	   6415970.61270
286	203214	    47.665466670	   -122.13213330	  16480147.76540	   6415946.53090
287	203215	    47.665300000	   -122.13231670	  16480137.77370	   6415926.15620
288	203216	    47.665150000	   -122.13253330	  16480128.75290	   6415902.07930
289	203217	    47.665000000	   -122.13271670	  16480119.75020	   6415881.69970
290	203218	    47.664850000	   -122.13288330	  16480110.75680	   6415863.19100
291	203219	    47.664700000	   -122.13303330	  16480101.77240	   6415846.53090
292	203220	    47.664566670	   -122.13318330	  16480093.77720	   6415829.86590
293	203221	    47.664416670	   -122.13331670	  16480084.80180	   6415815.05440
294	203222	    47.664283330	   -122.13346670	  16480076.80590	   6415798.38950
295	203223	    47.664133330	   -122.13360000	  16480067.83050	   6415783.58920
296	203224	    47.663966670	   -122.13371670	  16480057.87550	   6415770.64240
297	203225	    47.663800000	   -122.13385000	  16480047.91060	   6415755.84710
298	203226	    47.663650000	   -122.13395000	  16480038.95340	   6415744.75520
299	203227	    47.663483330	   -122.13406670	  16480028.99760	   6415731.80850
300	203228	    47.663300000	   -122.13415000	  16480018.07160	   6415722.58620
301	203229	    47.663133330	   -122.13425000	  16480008.12490	   6415711.49930
302	203230	    47.662966670	   -122.13435000	  16479998.17880	   6415700.41240
303	203231	    47.662783330	   -122.13443330	  16479987.25200	   6415691.19030
304	203232	    47.662600000	   -122.13453330	  16479976.31650	   6415680.10840
305	203233	    47.662400000	   -122.13463330	  16479964.39160	   6415669.03140
306	203234	    47.662216670	   -122.13473330	  16479953.45590	   6415657.94960
307	203235	    47.662033330	   -122.13483330	  16479942.51960	   6415646.86780
308	203236	    47.661833330	   -122.13493330	  16479930.59450	   6415635.79100
309	203237	    47.661633330	   -122.13503330	  16479918.66930	   6415624.71420
310	203238	    47.661433330	   -122.13513330	  16479906.74410	   6415613.63740
311	203239	    47.661233330	   -122.13523330	  16479894.81880	   6415602.56070
312	203240	    47.661033330	   -122.13535000	  16479882.88410	   6415589.62430
313	203241	    47.660850000	   -122.13546670	  16479871.93870	   6415576.68290
314	203242	    47.660650000	   -122.13558330	  16479860.00390	   6415563.75770
315	203243	    47.660433330	   -122.13571670	  16479847.07030	   6415548.96660
316	203244	    47.660233330	   -122.13583330	  16479835.13540	   6415536.04150
317	203245	    47.660016670	   -122.13596670	  16479822.20220	   6415521.25050
318	203246	    47.659816670	   -122.13608330	  16479810.26710	   6415508.32540
319	203247	    47.659616670	   -122.13620000	  16479798.33190	   6415495.38920
320	203248	    47.659400000	   -122.13631670	  16479785.40720	   6415482.45810
321	203249	    47.659200000	   -122.13643330	  16479773.47190	   6415469.53310
322	203250	    47.658983330	   -122.13653330	  16479760.55640	   6415458.46180
323	203251	    47.658783330	   -122.13665000	  16479748.62090	   6415445.52580
324	203252	    47.658566670	   -122.13675000	  16479735.70590	   6415434.45450
325	203253	    47.658366670	   -122.13686670	  16479723.77020	   6415421.51860
326	203254	    47.658166670	   -122.13698330	  16479711.83450	   6415408.59380
327	203255	    47.657966670	   -122.13710000	  16479699.89870	   6415395.65790
328	203256	    47.657783330	   -122.13721670	  16479688.95150	   6415382.71710
329	203257	    47.657583330	   -122.13733330	  16479677.01560	   6415369.79240
330	203258	    47.657400000	   -122.13743330	  16479666.07830	   6415358.71130
331	203259	    47.657216670	   -122.13755000	  16479655.13160	   6415345.77060
332	203300	    47.657033330	   -122.13765000	  16479644.19360	   6415334.68960
333	203301	    47.656833330	   -122.13776670	  16479632.25730	   6415321.75390
334	203302	    47.656666670	   -122.13786670	  16479622.30920	   6415310.66800
335	203303	    47.656483330	   -122.13796670	  16479611.37100	   6415299.58710
336	203304	    47.656300000	   -122.13806670	  16479600.43340	   6415288.50620
337	203305	    47.656116670	   -122.13816670	  16479589.49570	   6415277.42540
338	203306	    47.655950000	   -122.13826670	  16479579.54680	   6415266.33950
339	203307	    47.655783330	   -122.13836670	  16479569.59780	   6415255.25370
340	203308	    47.655616670	   -122.13846670	  16479559.64930	   6415244.16790
341	203309	    47.655450000	   -122.13855000	  16479549.70970	   6415234.94190
342	203310	    47.655300000	   -122.13863330	  16479540.75950	   6415225.71090
343	203311	    47.655150000	   -122.13871670	  16479531.80910	   6415216.46870
344	203312	    47.655016670	   -122.13878330	  16479523.85770	   6415209.09240
345	203313	    47.654883330	   -122.13886670	  16479515.89610	   6415199.84520
346	203314	    47.654766670	   -122.13893330	  16479508.93400	   6415192.46390
347	203315	    47.654666670	   -122.13900000	  16479502.96070	   6415185.06640
348	203316	    47.654583330	   -122.13903330	  16479497.99520	   6415181.38330
349	203317	    47.654533330	   -122.13903330	  16479495.02750	   6415181.39840
350	203318	    47.654466670	   -122.13900000	  16479491.08990	   6415185.12700
351	203319	    47.654433330	   -122.13891670	  16479489.15840	   6415194.41350
352	203320	    47.654416670	   -122.13880000	  16479488.23600	   6415207.41440
353	203321	    47.654400000	   -122.13866670	  16479487.32240	   6415222.26390
354	203322	    47.654383330	   -122.13851670	  16479486.41830	   6415238.97310
355	203323	    47.654366670	   -122.13833330	  16479485.53380	   6415259.40180
356	203324	    47.654350000	   -122.13816670	  16479484.63910	   6415277.95970
357	203325	    47.654316670	   -122.13795000	  16479482.78420	   6415302.10170
358	203326	    47.654300000	   -122.13775000	  16479481.90860	   6415324.37910
359	203327	    47.654266670	   -122.13753330	  16479480.05370	   6415348.52110
360	203328	    47.654250000	   -122.13730000	  16479479.19700	   6415374.50680
361	203329	    47.654216670	   -122.13708330	  16479477.34220	   6415398.64890
362	203330	    47.654200000	   -122.13685000	  16479476.48560	   6415424.63450
363	203331	    47.654166670	   -122.13661670	  16479474.64020	   6415450.62520
364	203332	    47.654133330	   -122.13638330	  16479472.79440	   6415476.62700
365	203333	    47.654116670	   -122.13615000	  16479471.93840	   6415502.61270
366	203334	    47.654100000	   -122.13593330	  16479471.07240	   6415526.74970
367	203335	    47.654083330	   -122.13570000	  16479470.21590	   6415552.73540
368	203336	    47.654050000	   -122.13548330	  16479468.36120	   6415576.87750
369	203337	    47.654033330	   -122.13528330	  16479467.48570	   6415599.15480
370	203338	    47.654016670	   -122.13506670	  16479466.62030	   6415623.28070
371	203339	    47.654000000	   -122.13485000	  16479465.75440	   6415647.41780
372	203340	    47.654000000	   -122.13465000	  16479465.86830	   6415669.69000
373	203341	    47.653983330	   -122.13446670	  16479464.98340	   6415690.10760
374	203342	    47.653983330	   -122.13425000	  16479465.10680	   6415714.23960
375	203343	    47.653983330	   -122.13405000	  16479465.22070	   6415736.51190
376	203344	    47.654000000	   -122.13385000	  16479466.32390	   6415758.77910
377	203345	    47.654016670	   -122.13363330	  16479467.43660	   6415782.90600
378	203346	    47.654033330	   -122.13341670	  16479468.54860	   6415807.02180
379	203347	    47.654066670	   -122.13321670	  16479470.64110	   6415829.28400
380	203348	    47.654083330	   -122.13301670	  16479471.74360	   6415851.55120
381	203349	    47.654100000	   -122.13281670	  16479472.84670	   6415873.81840
382	203350	    47.654116670	   -122.13261670	  16479473.94990	   6415896.08560
383	203351	    47.654133330	   -122.13241670	  16479475.05240	   6415918.35280
384	203352	    47.654166670	   -122.13221670	  16479477.14470	   6415940.61500
385	203353	    47.654183330	   -122.13203330	  16479478.23780	   6415961.03360
386	203354	    47.654216670	   -122.13181670	  16479480.33950	   6415985.14440
387	203355	    47.654233330	   -122.13160000	  16479481.45150	   6416009.27130
388	203356	    47.654266670	   -122.13140000	  16479483.54370	   6416031.53350
